* Measurement data measured by REW V5.20.8
* Source: Generic_1 [plughw:1,0], Capture (Capture), R, volume: 0.508
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: 10 Jul, 2022 10:34:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Jul 10
* Smoothing: 1/48 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), dBFS(dBFS), Phase(degrees)
10546.509646, -34.580, -108.9442
10546.875857, -34.578, -108.9218
10547.242068, -34.576, -108.8995
10547.608279, -34.573, -108.8772
10547.974490, -34.571, -108.8548
10548.340701, -34.569, -108.8325
10548.706912, -34.567, -108.8102
10549.073122, -34.564, -108.7879
10549.439333, -34.562, -108.7655
10549.805544, -34.560, -108.7432
10550.171755, -34.558, -108.7209
10550.537966, -34.556, -108.6986
10550.904177, -34.553, -108.6762
10551.270388, -34.551, -108.6539
10551.636599, -34.549, -108.6316
10552.002810, -34.547, -108.6093
10552.369021, -34.544, -108.5869
10552.735232, -34.542, -108.5646
10553.101443, -34.540, -108.5423
10553.467654, -34.538, -108.5200
10553.833865, -34.535, -108.4977
10554.200076, -34.533, -108.4753
10554.566287, -34.531, -108.4530
10554.932498, -34.529, -108.4307
10555.298709, -34.526, -108.4084
10555.664920, -34.524, -108.3861
10556.031131, -34.522, -108.3638
10556.397342, -34.519, -108.3415
10556.763553, -34.517, -108.3191
10557.129764, -34.515, -108.2968
10557.495975, -34.513, -108.2745
10557.862186, -34.510, -108.2522
10558.228397, -34.508, -108.2299
10558.594608, -34.506, -108.2076
10558.960819, -34.504, -108.1853
10559.327030, -34.501, -108.1630
10559.693241, -34.499, -108.1407
10560.059451, -34.497, -108.1184
10560.425662, -34.494, -108.0961
10560.791873, -34.492, -108.0738
10561.158084, -34.490, -108.0515
10561.524295, -34.488, -108.0292
10561.890506, -34.485, -108.0069
10562.256717, -34.483, -107.9846
10562.622928, -34.481, -107.9623
10562.989139, -34.478, -107.9400
10563.355350, -34.476, -107.9177
10563.721561, -34.474, -107.8954
10564.087772, -34.471, -107.8731
10564.453983, -34.469, -107.8508
10564.820194, -34.467, -107.8285
10565.186405, -34.465, -107.8062
10565.552616, -34.462, -107.7839
10565.918827, -34.460, -107.7616
10566.285038, -34.458, -107.7393
10566.651249, -34.455, -107.7170
10567.017460, -34.453, -107.6947
10567.383671, -34.451, -107.6724
10567.749882, -34.448, -107.6501
10568.116093, -34.446, -107.6279
10568.482304, -34.444, -107.6056
10568.848515, -34.441, -107.5833
10569.214726, -34.439, -107.5610
10569.580937, -34.437, -107.5387
10569.947148, -34.434, -107.5164
10570.313359, -34.432, -107.4942
10570.679570, -34.430, -107.4719
10571.045781, -34.427, -107.4496
10571.411991, -34.425, -107.4273
10571.778202, -34.423, -107.4050
10572.144413, -34.420, -107.3828
10572.510624, -34.418, -107.3605
10572.876835, -34.416, -107.3382
10573.243046, -34.413, -107.3159
10573.609257, -34.411, -107.2936
10573.975468, -34.409, -107.2714
10574.341679, -34.406, -107.2491
10574.707890, -34.404, -107.2268
10575.074101, -34.402, -107.2046
10575.440312, -34.399, -107.1823
10575.806523, -34.397, -107.1600
10576.172734, -34.395, -107.1377
10576.538945, -34.392, -107.1155
10576.905156, -34.390, -107.0932
10577.271367, -34.388, -107.0709
10577.637578, -34.385, -107.0487
10578.003789, -34.383, -107.0264
10578.370000, -34.381, -107.0042
10578.736211, -34.378, -106.9819
10579.102422, -34.376, -106.9596
10579.468633, -34.373, -106.9374
10579.834844, -34.371, -106.9151
10580.201055, -34.369, -106.8928
10580.567266, -34.366, -106.8706
10580.933477, -34.364, -106.8483
10581.299688, -34.362, -106.8261
10581.665899, -34.359, -106.8038
10582.032110, -34.357, -106.7816
10582.398320, -34.354, -106.7593
10582.764531, -34.352, -106.7370
10583.130742, -34.350, -106.7148
10583.496953, -34.347, -106.6925
10583.863164, -34.345, -106.6703
10584.229375, -34.342, -106.6480
10584.595586, -34.340, -106.6258
10584.961797, -34.338, -106.6035
10585.328008, -34.335, -106.5813
10585.694219, -34.333, -106.5591
10586.060430, -34.330, -106.5368
10586.426641, -34.328, -106.5146
10586.792852, -34.326, -106.4923
10587.159063, -34.323, -106.4701
10587.525274, -34.321, -106.4478
10587.891485, -34.318, -106.4256
10588.257696, -34.316, -106.4034
10588.623907, -34.314, -106.3811
10588.990118, -34.311, -106.3589
10589.356329, -34.309, -106.3366
10589.722540, -34.306, -106.3144
10590.088751, -34.304, -106.2922
10590.454962, -34.302, -106.2699
10590.821173, -34.299, -106.2477
10591.187384, -34.297, -106.2255
10591.553595, -34.294, -106.2032
10591.919806, -34.292, -106.1810
10592.286017, -34.289, -106.1588
10592.652228, -34.287, -106.1365
10593.018439, -34.285, -106.1143
10593.384650, -34.282, -106.0921
10593.750860, -34.280, -106.0699
10594.117071, -34.277, -106.0476
10594.483282, -34.275, -106.0254
10594.849493, -34.272, -106.0032
10595.215704, -34.270, -105.9810
10595.581915, -34.267, -105.9587
10595.948126, -34.265, -105.9365
10596.314337, -34.263, -105.9143
10596.680548, -34.260, -105.8921
10597.046759, -34.258, -105.8699
10597.412970, -34.255, -105.8476
10597.779181, -34.253, -105.8254
10598.145392, -34.250, -105.8032
10598.511603, -34.248, -105.7810
10598.877814, -34.245, -105.7588
10599.244025, -34.243, -105.7366
10599.610236, -34.241, -105.7143
10599.976447, -34.238, -105.6921
10600.342658, -34.236, -105.6699
10600.708869, -34.233, -105.6477
10601.075080, -34.231, -105.6255
10601.441291, -34.228, -105.6033
10601.807502, -34.226, -105.5811
10602.173713, -34.223, -105.5589
10602.539924, -34.221, -105.5367
10602.906135, -34.218, -105.5145
10603.272346, -34.216, -105.4923
10603.638557, -34.213, -105.4701
10604.004768, -34.211, -105.4479
10604.370979, -34.208, -105.4257
10604.737190, -34.206, -105.4035
10605.103400, -34.203, -105.3813
10605.469611, -34.201, -105.3591
10605.835822, -34.198, -105.3369
10606.202033, -34.196, -105.3147
10606.568244, -34.193, -105.2925
10606.934455, -34.191, -105.2703
10607.300666, -34.188, -105.2481
10607.666877, -34.186, -105.2259
10608.033088, -34.183, -105.2037
10608.399299, -34.181, -105.1815
10608.765510, -34.178, -105.1594
10609.131721, -34.176, -105.1372
10609.497932, -34.173, -105.1150
10609.864143, -34.171, -105.0928
10610.230354, -34.168, -105.0706
10610.596565, -34.166, -105.0484
10610.962776, -34.163, -105.0263
10611.328987, -34.161, -105.0041
10611.695198, -34.158, -104.9819
10612.061409, -34.156, -104.9597
10612.427620, -34.153, -104.9375
10612.793831, -34.151, -104.9154
10613.160042, -34.148, -104.8932
10613.526253, -34.146, -104.8710
10613.892464, -34.143, -104.8488
10614.258675, -34.141, -104.8267
10614.624886, -34.138, -104.8045
10614.991097, -34.136, -104.7823
10615.357308, -34.133, -104.7602
10615.723519, -34.130, -104.7380
10616.089729, -34.128, -104.7158
10616.455940, -34.125, -104.6936
10616.822151, -34.123, -104.6715
10617.188362, -34.120, -104.6493
10617.554573, -34.118, -104.6272
10617.920784, -34.115, -104.6050
10618.286995, -34.113, -104.5828
10618.653206, -34.110, -104.5607
10619.019417, -34.108, -104.5385
10619.385628, -34.105, -104.5163
10619.751839, -34.102, -104.4942
10620.118050, -34.100, -104.4720
10620.484261, -34.097, -104.4499
10620.850472, -34.095, -104.4277
10621.216683, -34.092, -104.4056
10621.582894, -34.090, -104.3834
10621.949105, -34.087, -104.3613
10622.315316, -34.084, -104.3391
10622.681527, -34.082, -104.3170
10623.047738, -34.079, -104.2948
10623.413949, -34.077, -104.2727
10623.780160, -34.074, -104.2505
10624.146371, -34.072, -104.2284
10624.512582, -34.069, -104.2062
10624.878793, -34.066, -104.1841
10625.245004, -34.064, -104.1619
10625.611215, -34.061, -104.1398
10625.977426, -34.059, -104.1177
10626.343637, -34.056, -104.0955
10626.709848, -34.053, -104.0734
10627.076059, -34.051, -104.0512
10627.442269, -34.048, -104.0291
10627.808480, -34.046, -104.0070
10628.174691, -34.043, -103.9848
10628.540902, -34.040, -103.9627
10628.907113, -34.038, -103.9406
10629.273324, -34.035, -103.9184
10629.639535, -34.033, -103.8963
10630.005746, -34.030, -103.8742
10630.371957, -34.027, -103.8521
10630.738168, -34.025, -103.8299
10631.104379, -34.022, -103.8078
10631.470590, -34.020, -103.7857
10631.836801, -34.017, -103.7636
10632.203012, -34.014, -103.7414
10632.569223, -34.012, -103.7193
10632.935434, -34.009, -103.6972
10633.301645, -34.007, -103.6751
10633.667856, -34.004, -103.6530
10634.034067, -34.001, -103.6308
10634.400278, -33.999, -103.6087
10634.766489, -33.996, -103.5866
10635.132700, -33.993, -103.5645
10635.498911, -33.991, -103.5424
10635.865122, -33.988, -103.5203
10636.231333, -33.985, -103.4982
10636.597544, -33.983, -103.4760
10636.963755, -33.980, -103.4539
10637.329966, -33.978, -103.4318
10637.696177, -33.975, -103.4097
10638.062388, -33.972, -103.3876
10638.428598, -33.970, -103.3655
10638.794809, -33.967, -103.3434
10639.161020, -33.964, -103.3213
10639.527231, -33.962, -103.2992
10639.893442, -33.959, -103.2771
10640.259653, -33.956, -103.2550
10640.625864, -33.954, -103.2329
10640.992075, -33.951, -103.2108
10641.358286, -33.948, -103.1887
10641.724497, -33.946, -103.1666
10642.090708, -33.943, -103.1445
10642.456919, -33.940, -103.1224
10642.823130, -33.938, -103.1003
10643.189341, -33.935, -103.0782
10643.555552, -33.932, -103.0562
10643.921763, -33.930, -103.0341
10644.287974, -33.927, -103.0120
10644.654185, -33.924, -102.9899
10645.020396, -33.922, -102.9678
10645.386607, -33.919, -102.9457
10645.752818, -33.916, -102.9237
10646.119029, -33.914, -102.9016
10646.485240, -33.911, -102.8795
10646.851451, -33.908, -102.8574
10647.217662, -33.905, -102.8353
10647.583873, -33.903, -102.8133
10647.950084, -33.900, -102.7912
10648.316295, -33.897, -102.7691
10648.682506, -33.895, -102.7470
10649.048717, -33.892, -102.7250
10649.414928, -33.889, -102.7029
10649.781138, -33.887, -102.6808
10650.147349, -33.884, -102.6588
10650.513560, -33.881, -102.6367
10650.879771, -33.878, -102.6146
10651.245982, -33.876, -102.5926
10651.612193, -33.873, -102.5705
10651.978404, -33.870, -102.5484
10652.344615, -33.868, -102.5264
10652.710826, -33.865, -102.5043
10653.077037, -33.862, -102.4822
10653.443248, -33.859, -102.4602
10653.809459, -33.857, -102.4381
10654.175670, -33.854, -102.4161
10654.541881, -33.851, -102.3940
10654.908092, -33.848, -102.3720
10655.274303, -33.846, -102.3499
10655.640514, -33.843, -102.3279
10656.006725, -33.840, -102.3058
10656.372936, -33.838, -102.2838
10656.739147, -33.835, -102.2617
10657.105358, -33.832, -102.2397
10657.471569, -33.829, -102.2176
10657.837780, -33.827, -102.1956
10658.203991, -33.824, -102.1735
10658.570202, -33.821, -102.1515
10658.936413, -33.818, -102.1295
10659.302624, -33.816, -102.1074
10659.668835, -33.813, -102.0854
10660.035046, -33.810, -102.0633
10660.401257, -33.807, -102.0413
10660.767467, -33.805, -102.0193
10661.133678, -33.802, -101.9972
10661.499889, -33.799, -101.9752
10661.866100, -33.796, -101.9532
10662.232311, -33.793, -101.9312
10662.598522, -33.791, -101.9091
10662.964733, -33.788, -101.8871
10663.330944, -33.785, -101.8651
10663.697155, -33.782, -101.8430
10664.063366, -33.780, -101.8210
10664.429577, -33.777, -101.7990
10664.795788, -33.774, -101.7770
10665.161999, -33.771, -101.7550
10665.528210, -33.768, -101.7329
10665.894421, -33.766, -101.7109
10666.260632, -33.763, -101.6889
10666.626843, -33.760, -101.6669
10666.993054, -33.757, -101.6449
10667.359265, -33.754, -101.6229
10667.725476, -33.752, -101.6009
10668.091687, -33.749, -101.5789
10668.457898, -33.746, -101.5569
10668.824109, -33.743, -101.5348
10669.190320, -33.740, -101.5128
10669.556531, -33.738, -101.4908
10669.922742, -33.735, -101.4688
10670.288953, -33.732, -101.4468
10670.655164, -33.729, -101.4248
10671.021375, -33.726, -101.4028
10671.387586, -33.724, -101.3808
10671.753797, -33.721, -101.3588
10672.120007, -33.718, -101.3368
10672.486218, -33.715, -101.3149
10672.852429, -33.712, -101.2929
10673.218640, -33.709, -101.2709
10673.584851, -33.707, -101.2489
10673.951062, -33.704, -101.2269
10674.317273, -33.701, -101.2049
10674.683484, -33.698, -101.1829
10675.049695, -33.695, -101.1609
10675.415906, -33.692, -101.1390
10675.782117, -33.690, -101.1170
10676.148328, -33.687, -101.0950
10676.514539, -33.684, -101.0730
10676.880750, -33.681, -101.0511
10677.246961, -33.678, -101.0291
10677.613172, -33.675, -101.0071
10677.979383, -33.673, -100.9851
10678.345594, -33.670, -100.9632
10678.711805, -33.667, -100.9412
10679.078016, -33.664, -100.9192
10679.444227, -33.661, -100.8973
10679.810438, -33.658, -100.8753
10680.176649, -33.655, -100.8533
10680.542860, -33.653, -100.8314
10680.909071, -33.650, -100.8094
10681.275282, -33.647, -100.7874
10681.641493, -33.644, -100.7655
10682.007704, -33.641, -100.7435
10682.373915, -33.638, -100.7216
10682.740126, -33.635, -100.6996
10683.106337, -33.632, -100.6777
10683.472547, -33.630, -100.6557
10683.838758, -33.627, -100.6338
10684.204969, -33.624, -100.6118
10684.571180, -33.621, -100.5899
10684.937391, -33.618, -100.5679
10685.303602, -33.615, -100.5460
10685.669813, -33.612, -100.5240
10686.036024, -33.609, -100.5021
10686.402235, -33.606, -100.4802
10686.768446, -33.604, -100.4582
10687.134657, -33.601, -100.4363
10687.500868, -33.598, -100.4143
10687.867079, -33.595, -100.3924
10688.233290, -33.592, -100.3705
10688.599501, -33.589, -100.3486
10688.965712, -33.586, -100.3266
10689.331923, -33.583, -100.3047
10689.698134, -33.580, -100.2828
10690.064345, -33.577, -100.2608
10690.430556, -33.574, -100.2389
10690.796767, -33.572, -100.2170
10691.162978, -33.569, -100.1951
10691.529189, -33.566, -100.1732
10691.895400, -33.563, -100.1513
10692.261611, -33.560, -100.1293
10692.627822, -33.557, -100.1074
10692.994033, -33.554, -100.0855
10693.360244, -33.551, -100.0636
10693.726455, -33.548, -100.0417
10694.092666, -33.545, -100.0198
10694.458876, -33.542, -99.9979
10694.825087, -33.539, -99.9760
10695.191298, -33.536, -99.9541
10695.557509, -33.533, -99.9322
10695.923720, -33.530, -99.9103
10696.289931, -33.527, -99.8884
10696.656142, -33.525, -99.8665
10697.022353, -33.522, -99.8446
10697.388564, -33.519, -99.8227
10697.754775, -33.516, -99.8008
10698.120986, -33.513, -99.7789
10698.487197, -33.510, -99.7570
10698.853408, -33.507, -99.7352
10699.219619, -33.504, -99.7133
10699.585830, -33.501, -99.6914
10699.952041, -33.498, -99.6695
10700.318252, -33.495, -99.6476
10700.684463, -33.492, -99.6257
10701.050674, -33.489, -99.6039
10701.416885, -33.486, -99.5820
10701.783096, -33.483, -99.5601
10702.149307, -33.480, -99.5383
10702.515518, -33.477, -99.5164
10702.881729, -33.474, -99.4945
10703.247940, -33.471, -99.4727
10703.614151, -33.468, -99.4508
10703.980362, -33.465, -99.4289
10704.346573, -33.462, -99.4071
10704.712784, -33.459, -99.3852
10705.078995, -33.456, -99.3634
10705.445206, -33.453, -99.3415
10705.811416, -33.450, -99.3196
10706.177627, -33.447, -99.2978
10706.543838, -33.444, -99.2759
10706.910049, -33.441, -99.2541
10707.276260, -33.438, -99.2323
10707.642471, -33.435, -99.2104
10708.008682, -33.432, -99.1886
10708.374893, -33.429, -99.1667
10708.741104, -33.426, -99.1449
10709.107315, -33.423, -99.1231
10709.473526, -33.420, -99.1012
10709.839737, -33.417, -99.0794
10710.205948, -33.414, -99.0575
10710.572159, -33.411, -99.0357
10710.938370, -33.408, -99.0139
10711.304581, -33.405, -98.9921
10711.670792, -33.402, -98.9702
10712.037003, -33.399, -98.9484
10712.403214, -33.396, -98.9266
10712.769425, -33.393, -98.9048
10713.135636, -33.390, -98.8830
10713.501847, -33.386, -98.8611
10713.868058, -33.383, -98.8393
10714.234269, -33.380, -98.8175
10714.600480, -33.377, -98.7957
10714.966691, -33.374, -98.7739
10715.332902, -33.371, -98.7521
10715.699113, -33.368, -98.7303
10716.065324, -33.365, -98.7085
10716.431535, -33.362, -98.6867
10716.797745, -33.359, -98.6649
10717.163956, -33.356, -98.6431
10717.530167, -33.353, -98.6213
10717.896378, -33.350, -98.5995
10718.262589, -33.347, -98.5777
10718.628800, -33.344, -98.5559
10718.995011, -33.340, -98.5341
10719.361222, -33.337, -98.5124
10719.727433, -33.334, -98.4906
10720.093644, -33.331, -98.4688
10720.459855, -33.328, -98.4470
10720.826066, -33.325, -98.4252
10721.192277, -33.322, -98.4035
10721.558488, -33.319, -98.3817
10721.924699, -33.316, -98.3599
10722.290910, -33.313, -98.3382
10722.657121, -33.310, -98.3164
10723.023332, -33.306, -98.2946
10723.389543, -33.303, -98.2729
10723.755754, -33.300, -98.2511
10724.121965, -33.297, -98.2293
10724.488176, -33.294, -98.2076
10724.854387, -33.291, -98.1858
10725.220598, -33.288, -98.1641
10725.586809, -33.285, -98.1423
10725.953020, -33.282, -98.1206
10726.319231, -33.278, -98.0988
10726.685442, -33.275, -98.0771
10727.051653, -33.272, -98.0553
10727.417864, -33.269, -98.0336
10727.784075, -33.266, -98.0118
10728.150285, -33.263, -97.9901
10728.516496, -33.260, -97.9684
10728.882707, -33.257, -97.9466
10729.248918, -33.253, -97.9249
10729.615129, -33.250, -97.9032
10729.981340, -33.247, -97.8815
10730.347551, -33.244, -97.8597
10730.713762, -33.241, -97.8380
10731.079973, -33.238, -97.8163
10731.446184, -33.235, -97.7946
10731.812395, -33.231, -97.7729
10732.178606, -33.228, -97.7511
10732.544817, -33.225, -97.7294
10732.911028, -33.222, -97.7077
10733.277239, -33.219, -97.6860
10733.643450, -33.216, -97.6643
10734.009661, -33.212, -97.6426
10734.375872, -33.209, -97.6209
10734.742083, -33.206, -97.5992
10735.108294, -33.203, -97.5775
10735.474505, -33.200, -97.5558
10735.840716, -33.197, -97.5341
10736.206927, -33.193, -97.5124
